offset,table,text_en,speaker
STR_DIALOGS_TOWN_AAF_D26_FISHMINION_4,texts_DIALOGS,"You should reseal him, chief.",FISHMINION
STR_DIALOGS_TOWN_AAF_D26_FISHCHIEF_5,texts_DIALOGS,"Baiyu, do not interrupt me with the obvious statements and do it.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_1,texts_DIALOGS,"Now that my assistant has stopped interrupting me, I suppose you'll want to know why he's in that state.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_2,texts_DIALOGS,Our people are the victims of a curse put upon us thousands of years before I was born.,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_3,texts_DIALOGS,"They say that a grand wizard, called Baydral, cursed the entire planet which, for centuries, was in a state of constant war between rival clans over their sea domains.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_4,texts_DIALOGS,"This curse meant that if a saltwater Fise came into contact with areas where freshwater was predominant, or vice versa, they would transform into a vacant monster that we call braj.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_5,texts_DIALOGS,"The curse ushered in an era of peace that lasted, as far as we know, until our final days on Neptus.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_6,texts_DIALOGS,"You can imagine the rest. The water on Terragaya didn't have any effect on us... or at least it didn't until a few weeks ago. Our people began to turn into monsters, one of them being our friend.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_7,texts_DIALOGS,"Since then, we've tried to find a way to turn them back and, finally, thanks to our investigation, we've made a completely unexpected discovery.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_8,texts_DIALOGS,"Baydral is on Terragaya! When we found out that he was one of Hafin's founders, we travelled here from the Land of the Waterfalls, where many of us Fise settled upon reaching this world.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_9,texts_DIALOGS,"Unfortunately, our encounter didn't go as planned. We thought we would meet what our people see as a legend, but what we found... was more of a... a...",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHMINION_10,texts_DIALOGS,A lunatic...,FISHMINION
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_11,texts_DIALOGS,"Have some respect, Baiyu. He may not be what we expected, but he's still a legend in our world.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_12,texts_DIALOGS,"Worst of all, despite listening to us, he ignored our petition and locked himself away in this sort of bunker.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D27_FISHMINION_13,texts_DIALOGS,Very unpleasant...,FISHMINION
STR_DIALOGS_TOWN_AAF_D27_FISHCHIEF_14,texts_DIALOGS,"Doing this gave us two problems: Firstly, we're not from here, so, surely, no one would give us the key to open this door. Secondly, it looks like the inside is full of freshwater. Even if we could open it, we couldn't go inside without becoming braj.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D28_MELIAN_1,texts_DIALOGS,"You've been talking for quite a while now, but we don't really know where you're going with this.",MELIAN
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_1,texts_DIALOGS,"If you can get hold of the treatment plant key, we can ask Baydral to help us and, at the same time, you can find out what's causing these tremors and stop them. It's a win-win.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_2,texts_DIALOGS,Do you know where he might be?,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_3,texts_DIALOGS,"We know that the city's engineer has a copy of the key but, as we said, they're not going to trust a pair of outsiders like us.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D29_FISHCHIEF_4,texts_DIALOGS,"You, on the one hand, helped to defend this city. I'm sure you're in their good books.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D30_MELIAN_1,texts_DIALOGS,"Soldier, you've already met that engineer, haven't you?",MELIAN
STR_DIALOGS_TOWN_AAF_D30_MELIAN_2,texts_DIALOGS,Would you mind going to get the key? I have to make some preparations before we head down there.,MELIAN
STR_DIALOGS_TOWN_AAF_D31_FISHCHIEF_1,texts_DIALOGS,"Agreed, we will wait for you here.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D32_GARTUA_1,texts_DIALOGS,"Woah, you again! Sorry if need our services somewhere else, but we can't go anywhere right now. These earthquakes'll send the cannon crashing down if we don't prop it up. Darn setbacks...",GARTUA
STR_DIALOGS_TOWN_AAF_D32_GARTUA_2,texts_DIALOGS,You mean to say you're investigating them?,GARTUA
STR_DIALOGS_TOWN_AAF_D32_GARTUA_3,texts_DIALOGS,"Yeah, sure, take the sewer valve if that's what you want but, please, put a stop to those earthquakes for the good of Hafin.",GARTUA
STR_DIALOGS_TOWN_AAF_D33_BALOF_1,texts_DIALOGS,My friend! How goes it?,BALOF
STR_DIALOGS_TOWN_AAF_D33_BALOF_2,texts_DIALOGS,"Down there, I mean...",BALOF
STR_DIALOGS_TOWN_AAF_D33_BALOF_3,texts_DIALOGS,"So, they've tasked you with finding out what's causing those earthquakes? How could you even think of going down there without the help of your best friend?",BALOF
STR_DIALOGS_TOWN_AAF_D33_BALOF_4,texts_DIALOGS,Of course I'm talking about myself!,BALOF
STR_DIALOGS_TOWN_AAF_D33_BALOF_5,texts_DIALOGS,"Eh? Ah... no... I won't be going there but, luckily for you, I've done lots of work on the treatment plant during my time. You'll need this to clear the way.",BALOF
STR_DIALOGS_TOWN_AAF_D34_BALOF_1,texts_DIALOGS,I call them pig bombs. Set them on the ground and they'll run around like a piglet in a swamp. They're so cute... They remind me of little Balofina. They can even climb up walls!,BALOF
STR_DIALOGS_TOWN_AAF_D34_BALOF_2,texts_DIALOGS,Try to reach that switch; you'll see...,BALOF
STR_DIALOGS_TOWN_AAF_D35_BALOF_1,texts_DIALOGS,I'm sure you didn't see anything like this in that flying fortress. Technology is nothing without imagination!,BALOF
STR_DIALOGS_TOWN_AAF_D35_BALOF_2,texts_DIALOGS,"Well that's everything I can do for you right now. Good luck with those earthquakes. To tell ya the truth, I thought it was my gut at first.",BALOF
STR_DIALOGS_TOWN_AAF_D35_BALOF_3,texts_DIALOGS,...,BALOF
STR_DIALOGS_TOWN_AAF_D35_BALOF_4,texts_DIALOGS,"Huh, well... My wife found it funnier.",BALOF
STR_DIALOGS_TOWN_AAF_D35_BALOF_5,texts_DIALOGS,I'm heading back to my shop. We're counting on you!,BALOF
STR_DIALOGS_TOWN_AAF_D43_FISHMINION_1,texts_DIALOGS,Chief...,FISHMINION
STR_DIALOGS_TOWN_AAF_D43_FISHCHIEF_2,texts_DIALOGS,There has to be some sort of slot or something around here...,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D43_FISHMINION_3,texts_DIALOGS,Chief...,FISHMINION
STR_DIALOGS_TOWN_AAF_D43_FISHCHIEF_4,texts_DIALOGS,"Baiyu, I believe our chances of success would increase if you tried to help me. Would you?",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D43_FISHMINION_5,texts_DIALOGS,"Chief, I think we have company.",FISHMINION
STR_DIALOGS_TOWN_AAF_D44_FISHCHIEF_1,texts_DIALOGS,Huh?,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D44_FISHCHIEF_2,texts_DIALOGS,Why didn't you tell me earlier?,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D44_FISHMINION_3,texts_DIALOGS,"Wow, my fault...",FISHMINION
STR_DIALOGS_TOWN_AAF_D36_FISHCHIEF_1,texts_DIALOGS,You're back again._500_ And you have the key!,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D36_FISHCHIEF_2,texts_DIALOGS,I hope it wasn't too much trouble. That engineer scares me...,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D36_FISHCHIEF_3,texts_DIALOGS,"Alright, it looks like everything's ready for us to venture into the sewers.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D36_FISHMINION_4,texts_DIALOGS,"Chief, the other Human still has returned.",FISHMINION
STR_DIALOGS_TOWN_AAF_D37_FISHCHIEF_1,texts_DIALOGS,"Baiyu, you seem to be brilliant as stating the obvious. I was just getting to that.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D37_FISHMINION_2,texts_DIALOGS,Two Humans would increase our chances of surviving down there.,FISHMINION
STR_DIALOGS_TOWN_AAF_D37_FISHCHIEF_3,texts_DIALOGS,Our friend here should be the one to decide that.,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D38_FISHCHIEF_1,texts_DIALOGS,"What do you think? Your friend still isn't back, but you seem perfectly capable of finding Baydral on your own.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D38_FISHCHIEF_2,texts_DIALOGS,"Besides... The longer we wait, the greater the risk that those earthquakes end up causing some sort of disaster.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D39_FISHCHIEF_1,texts_DIALOGS,Perfect! Perfect!,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D40_FISHCHIEF_1,texts_DIALOGS,I told you.,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D41_FISHCHIEF_1,texts_DIALOGS,"Alright, we can't go in there. Contact with the water will mean we'll end up turning into monsters like our friend.",FISHCHIEF
STR_DIALOGS_TOWN_AAF_D41_FISHCHIEF_2,texts_DIALOGS,But we won't be leaving you. You'll transport us in these capsules. Hold this a moment.,FISHCHIEF
STR_DIALOGS_TOWN_AAF_D42_FISHMINION_1,texts_DIALOGS,"Good luck, Human soldier. We'll be near if you need us.",FISHMINION
STR_DIALOGS_TOWN_ASL_D1_SIRFIEL_1,texts_DIALOGS,"Ahh, and who do we have here? Take a seat.",SIRFIEL
STR_DIALOGS_TOWN_ASL_D1_SIRFIEL_2,texts_DIALOGS,"Ah, I see, the whole world's busy today. Are you planning some sort of party without inviting me?",SIRFIEL
STR_DIALOGS_TOWN_ASL_D1_SIRFIEL_3,texts_DIALOGS,"It's a joke, soldier. Relax.",SIRFIEL
STR_DIALOGS_TOWN_ASL_D1_SIRFIEL_4,texts_DIALOGS,"What? Magical items? Yes, I asked Brigard to put this knowledge into practice, so I'm putting together equipment with different magical properties.",SIRFIEL
STR_DIALOGS_TOWN_ASL_D1_SIRFIEL_5,texts_DIALOGS,"Resist high temperatures, eh? Yes, I have something for that around here somewhere...",SIRFIEL
STR_DIALOGS_TOWN_AFT_D1_BRIGARD_1,texts_DIALOGS,"Soldier, you're here. You had me worried.",BRIGARD
STR_DIALOGS_TOWN_AFT_D1_BRIGARD_2,texts_DIALOGS,Sirfiel has informed me that the situation was critical.,BRIGARD
STR_DIALOGS_TOWN_AFT_D1_BRIGARD_3,texts_DIALOGS,"What's more, that soldier Melian has returned and is in a very bad way.",BRIGARD
STR_DIALOGS_TOWN_AFT_D1_BRIGARD_4,texts_DIALOGS,"As much as it bothers me, I could do nothing more than wait for you to return safe and sound and, somehow, you always do.",BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_1,texts_DIALOGS,You mean to say he revealed the location of the Guardian to you?,BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_2,texts_DIALOGS,Do you think the information is trustworthy this time?,BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_3,texts_DIALOGS,I see...,BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_4,texts_DIALOGS,"Say no more! If there's anything I've learnt from your reports, it's that you're an intuitive soldier.",BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_5,texts_DIALOGS,Our departure from this city nears. The search for the Guardian begins Tomorrow.,BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_6,texts_DIALOGS,Try to use what's left of the day to rest. Tomorrow we march for <color=LOC>Hel Swamp</color>.,BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_7,texts_DIALOGS,"That's everything for now. You may leave, soldier.",BRIGARD
STR_DIALOGS_TOWN_AFT_D2_BRIGARD_8,texts_DIALOGS,Well done.,BRIGARD
STR_DIALOGS_TOWN_AFT_D3_EDIL_1,texts_DIALOGS,"Hey, soldier!",EDIL
STR_DIALOGS_TOWN_AFT_D3_EDIL_2,texts_DIALOGS,Can't sleep either?,EDIL
STR_DIALOGS_TOWN_AFT_D3_EDIL_3,texts_DIALOGS,"I can't sleep a wink, but for a pretty different reason to yours.",EDIL
STR_DIALOGS_TOWN_AFT_D3_EDIL_4,texts_DIALOGS,A little birdy told me that you've found out where the Guardian is and you're planning to go and find him so that you can go back to your world.,EDIL
STR_DIALOGS_TOWN_AFT_D3_EDIL_5,texts_DIALOGS,"I hope you can. After everything you've done, you deserve it.",EDIL
STR_DIALOGS_TOWN_AFT_D3_EDIL_6,texts_DIALOGS,"Oh, no, no... I don't claim to know where he is. One day, I'll look for him too.",EDIL
STR_DIALOGS_TOWN_AFT_D3_EDIL_7,texts_DIALOGS,"I know that my time's passed, but I feel like that I have to do it to see what's out there for me.",EDIL
STR_DIALOGS_TOWN_AFT_D3_EDIL_8,texts_DIALOGS,"It makes me sad to think you're all leaving tomorrow. It's been fun to have guests like you guys, and I've learnt a tonne of things besides magic, for a change...",EDIL
STR_DIALOGS_TOWN_AFT_D4_EDIL_1,texts_DIALOGS,"That reminds me... I have a reward for you, to thank you for that sword you got me.",EDIL
STR_DIALOGS_TOWN_AFT_D5_EDIL_1,texts_DIALOGS,You know? I think it's the first time I've seen you rest since you arrived.,EDIL
STR_DIALOGS_TOWN_AFT_D5_EDIL_2,texts_DIALOGS,"Anyway, I think it's time I try to get some sleep. Don't stay up all night, you'll want to be in good shape for tomorrow.",EDIL
STR_DIALOGS_TOWN_AFT_D5_EDIL_3,texts_DIALOGS,"I'll leave you with your thoughts. Good luck, whatever happens.",EDIL
STR_DIALOGS_TOWN_AFT_D6_EDIL_1,texts_DIALOGS,Beigon...,EDIL
STR_DIALOGS_TOWN_AFT_D6_EDIL_2,texts_DIALOGS,That's the Guardian's name.,EDIL
STR_DIALOGS_TOWN_AFT_D6_EDIL_3,texts_DIALOGS,Jivan told me it once.,EDIL
STR_DIALOGS_TOWN_AFT_D6_EDIL_4,texts_DIALOGS,Sleep well.,EDIL
STR_DIALOGS_SWAMP_AFT_D7_SKRIBLES_1,texts_DIALOGS,"Tin man... I hope I'm not prying into things I shouldn't, but I know these lands well enough to tell you what you'll find if you continue in that direction.",SKRIBLES
STR_DIALOGS_SWAMP_AFT_D7_SKRIBLES_2,texts_DIALOGS,"You believe me, right?",SKRIBLES
STR_DIALOGS_SWAMP_AFT_D7_SKRIBLES_3,texts_DIALOGS,"Then believe when I tell you that, if you decide to head that way alone... Well, let's just say I doubt anyone would be able to find what's left of you.",SKRIBLES
STR_DIALOGS_SWAMP_AFT_D7_SKRIBLES_4,texts_DIALOGS,At least let your own people know where you're off to.,SKRIBLES
STR_DIALOGS_SWAMP_AFT_D7_SKRIBLES_5,texts_DIALOGS,"Be sensible and listen to the voice of experience, yes?",SKRIBLES
STR_DIALOGS_FOREST_F17_D1_LIANDRIS_1,texts_DIALOGS,So the order is final?,LIANDRIS
STR_DIALOGS_FOREST_F17_D1_RATATOSK_2,texts_DIALOGS,They're not taking any chances. This unknown plague has the higher-ups on edge.,RATATOSK
STR_DIALOGS_FOREST_F17_D1_LIANDRIS_3,texts_DIALOGS,So many souls will be lost.,LIANDRIS
STR_DIALOGS_FOREST_F17_D1_RATATOSK_4,texts_DIALOGS,"No, they'll simply meet their fate sooner, as will all of the misfits this planet harbours.",RATATOSK
STR_DIALOGS_FOREST_F17_D2_LIANDRIS_1,texts_DIALOGS,"I understand. That way, they'll kill two birds with one stone.",LIANDRIS
STR_DIALOGS_FOREST_F17_D2_RATATOSK_2,texts_DIALOGS,"Questioning something, Liandris?",RATATOSK
STR_DIALOGS_FOREST_F17_D2_LIANDRIS_3,texts_DIALOGS,"No, only that...",LIANDRIS
STR_DIALOGS_FOREST_F17_D3_RATATOSK_1,texts_DIALOGS,You've lost a Valkyrie. Nothing like that has ever happened before. They don't want to take any more risks by leaving you here.,RATATOSK
STR_DIALOGS_FOREST_F17_D3_LIANDRIS_2,texts_DIALOGS,What will happen if Yggdrasil is discovered? Planting it was in violation of the agreement.,LIANDRIS
STR_DIALOGS_FOREST_F17_D3_RATATOSK_3,texts_DIALOGS,"Once I destroy the tree, there'll be no one left to judge that.",RATATOSK
STR_DIALOGS_FOREST_F17_D3_LIANDRIS_4,texts_DIALOGS,Do what you have to.,LIANDRIS
STR_DIALOGS_FOREST_F17_D3_RATATOSK_5,texts_DIALOGS,"Get them away from Terragaya, I'm not going to waste any more time.",RATATOSK
STR_DIALOGS_FOREST_F17_D4_LIANDRIS_1,texts_DIALOGS,"Soldier, do not be afraid, come closer.",LIANDRIS
STR_DIALOGS_FOREST_F17_D5_LIANDRIS_1,texts_DIALOGS,It seems that fate wanted you to be here at this moment.,LIANDRIS
STR_DIALOGS_FOREST_F17_D5_LIANDRIS_2,texts_DIALOGS,Did you see the creature that just left?,LIANDRIS
STR_DIALOGS_FOREST_F17_D5_LIANDRIS_3,texts_DIALOGS,"At the centre of this world, there is a tree that may be familiar to you.",LIANDRIS
STR_DIALOGS_FOREST_F17_D5_LIANDRIS_4,texts_DIALOGS,"Yggdrasil. I'm sure that, on your world, you've heard of it or even managed to see it.",LIANDRIS
STR_DIALOGS_FOREST_F17_D5_LIANDRIS_5,texts_DIALOGS,"Once planted, Yggdrasil supports the very foundations of the world until it dies, causing an explosion so large, it takes the entire planet with it.",LIANDRIS
STR_DIALOGS_FOREST_F17_D5_LIANDRIS_6,texts_DIALOGS,That monster's purpose is to accelerate the process by devouring the tree's roots.,LIANDRIS
STR_DIALOGS_FOREST_F17_D5_LIANDRIS_7,texts_DIALOGS,"If you want to save the lives of your friends and everyone else's, you'll have to stop him before he reaches Yggdrasil's roots.",LIANDRIS
STR_DIALOGS_FOREST_F17_D6_LIANDRIS_1,texts_DIALOGS,Not so fast. You cannot enter the depths of this world yet. The heat is too great for you to survive.,LIANDRIS
STR_DIALOGS_FOREST_F17_D6_LIANDRIS_2,texts_DIALOGS,Find a way to protect yourself against the high temperatures and I will open the temple door for you myself. The entrance is located west of here.,LIANDRIS
STR_DIALOGS_FOREST_F17_D6_LIANDRIS_3,texts_DIALOGS,"Hurry, Human! Your time is running out!",LIANDRIS
STR_DIALOGS_FOREST_F19_D1_LIANDRIS_1,texts_DIALOGS,"It seems you are ready, brave soldier.",LIANDRIS
STR_DIALOGS_FOREST_F19_D1_LIANDRIS_2,texts_DIALOGS,"I cannot intervene, not in your battles nor that creature's, but I will open the temple door for you.",LIANDRIS
STR_DIALOGS_FOREST_F19_D2_LIANDRIS_1,texts_DIALOGS,"It is done. Do not waste time, save this world and, with it, your own people.",LIANDRIS
STR_DIALOGS_FOREST_F19_D2_LIANDRIS_2,texts_DIALOGS,"You have gathered many souls and become stronger. If anyone can try to stop Ratatosk, it's you.",LIANDRIS
STR_DIALOGS_FOREST_F19_D3_LIANDRIS_1,texts_DIALOGS,I thought you wanted to save this world. You won't survive a minute in the heat here without proper equipment.,LIANDRIS
STR_DIALOGS_FOREST_F19_D3_LIANDRIS_2,texts_DIALOGS,I won't open the door until you're suitably prepared.,LIANDRIS
STR_DIALOGS_QS_RESCUE_SOLDIERS_OUTRO_MAKEREL_1,texts_DIALOGS,"I must say, I didn't expect you to find them all.",
STR_DIALOGS_QS_RESCUE_SOLDIERS_OUTRO_MAKEREL_2,texts_DIALOGS,Not because you're incapable.,
STR_DIALOGS_QS_RESCUE_SOLDIERS_OUTRO_MAKEREL_3,texts_DIALOGS,But because I thought they'd be dead already.,
STR_DIALOGS_QS_RESCUE_SOLDIERS_OUTRO_GRUPER_4,texts_DIALOGS,"Be more positive, Makerel. Our paths met for a reason.",
STR_DIALOGS_QS_RESCUE_SOLDIERS_OUTRO_MAKEREL_5,texts_DIALOGS,If you say so...,
STR_DIALOGS_QS_RESCUE_SOLDIERS_OUTRO_MAKEREL_6,texts_DIALOGS,This is your reward.,
STR_DIALOGS_QS_RESCUE_SOLDIERS_OUTRO_GRUPER_7,texts_DIALOGS,"Thanks, friend.",
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_1,texts_DIALOGS,YAH!!,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_2,texts_DIALOGS,"How's it going, soldier?",
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_3,texts_DIALOGS,We're training to keep us in shape while we recover.,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_4,texts_DIALOGS,Your general is incredible. It's amazing how easily he can move that massive sword.,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_5,texts_DIALOGS,HAH!!,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_6,texts_DIALOGS,Learning to fence is much more exciting than studying magic.,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_7,texts_DIALOGS,Though it would be incredible to be able to use a sword...,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_8,texts_DIALOGS,I know... Why don't you do me a favour? I hear stories from adventurers all the time and they always seem to match up on one thing in particular.,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_9,texts_DIALOGS,They often talk about a sword abandoned near the mines on the Tempes Plains.,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_10,texts_DIALOGS,I've always wanted to go and see it for myself when cranky Jivan lets me outside Hafin.,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_11,texts_DIALOGS,I think it'd be the perfect sword for me!,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_12,texts_DIALOGS,"I spose' that, if you bring it to me, I'd have to change my mission from finding it to taking it back, once I've learnt to use it.",
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_13,texts_DIALOGS,What'dya say? Do you accept my quest?,
STR_DIALOGS_EDIL_ASL_QS_INTRO_1_14,texts_DIALOGS,YAH!!,
STR_DIALOGS_EDIL_ASL_QS_OUTRO_1_1,texts_DIALOGS,You found it!,
STR_DIALOGS_EDIL_ASL_QS_OUTRO_1_2,texts_DIALOGS,"It's a bit grubby, but it'll be my first sword! I love it!",
STR_DIALOGS_EDIL_ASL_QS_OUTRO_1_3,texts_DIALOGS,"Thanks, soldier. Here's your mercenary fee.",
STR_DIALOGS_EDIL_ASL_QS_OUTRO_1_4,texts_DIALOGS,Hey! Don't even think about treating me like a little girl and take my money!,
