offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS041.DAT:7:264,AREAS041.DAT,7,264,"""Dragon's Blood""",17,
AREAS041.DAT:7:265,AREAS041.DAT,7,265,"""Whirlpool""",12,
AREAS041.DAT:7:266,AREAS041.DAT,7,266,"""Whirlpool""",12,
AREAS041.DAT:7:267,AREAS041.DAT,7,267,"""Whirlpool""",12,
AREAS041.DAT:7:268,AREAS041.DAT,7,268,"""Whirlpool""",12,
AREAS041.DAT:7:269,AREAS041.DAT,7,269,"""Whirlpool""",12,
AREAS041.DAT:7:270,AREAS041.DAT,7,270,"""Whirlpool""",12,
AREAS041.DAT:7:271,AREAS041.DAT,7,271,"""Islands Everywhere""",21,
AREAS041.DAT:7:272,AREAS041.DAT,7,272,"""Floating""",11,
AREAS041.DAT:7:273,AREAS041.DAT,7,273,"""The Endless""",14,
AREAS041.DAT:7:274,AREAS041.DAT,7,274,"""After The Dream""",18,
AREAS041.DAT:7:275,AREAS041.DAT,7,275,"""I've been studying names--[01]where they come from, what[01]they mean...[02]Why don't you try? Would[01]you like to give somebody[01]a new nickname?""[12][82][0C][82]Yes[01]No",146,
AREAS041.DAT:7:276,AREAS041.DAT,7,276,"""I've been studying names--[01]where they come from, what[01]they mean...[02]Why don't you try? Would[01]you like to give somebody[01]a new nickname?""[12][82][0C][82]Yes[01]No",146,
AREAS041.DAT:7:277,AREAS041.DAT,7,277,"""I've been studying names--[01]where they come from, what[01]they mean...[02]Why don't you try? Would[01]you like to give somebody[01]a new nickname?""[12][82][0C][82]Yes[01]No",146,
AREAS041.DAT:7:278,AREAS041.DAT,7,278,"""I've been studying names--[01]where they come from, what[01]they mean...[02]Why don't you try? Would[01]you like to give somebody[01]a new nickname?""[12][82][0C][82]Yes[01]No",146,
AREAS041.DAT:7:279,AREAS041.DAT,7,279,"""I've been studying names--[01]where they come from, what[01]they mean...[02]Why don't you try? Would[01]you like to give somebody[01]a new nickname?""[12][82][0C][82]Yes[01]No",146,
AREAS041.DAT:7:280,AREAS041.DAT,7,280,"""I've been studying names--[01]where they come from, what[01]they mean...[02]Why don't you try? Would[01]you like to give somebody[01]a new nickname?""[12][82][0C][82]Yes[01]No",146,
AREAS041.DAT:7:281,AREAS041.DAT,7,281,"""Who do you want to give a[01]nickname to--one of us, or[01]one of your friends?""[12][82][0C][02]You[01]Them",88,
AREAS041.DAT:7:282,AREAS041.DAT,7,282,"""All right, then, who do[01]you want to give a nickname[01]to?""",58,
AREAS041.DAT:7:283,AREAS041.DAT,7,283,"""Are you sure you want to[01]use this name?""[12][82][0C][82]Yes[01]No",52,
AREAS041.DAT:7:284,AREAS041.DAT,7,284,"""Are you sure you want to[01]use this name?""[12][82][0C][82]Yes[01]No",52,
AREAS041.DAT:7:285,AREAS041.DAT,7,285,"""Are you sure you want to[01]use this name?""[12][82][0C][82]Yes[01]No",52,
AREAS041.DAT:7:286,AREAS041.DAT,7,286,"""OK, then, [07][01]'s new[01]nickname is [07]",34,
AREAS041.DAT:7:287,AREAS041.DAT,7,287,"""Want to give someone else[01]a nickname?""[12][82][0C][82]Yes[01]No",50,
AREAS041.DAT:7:288,AREAS041.DAT,7,288,"""Come back and see me[01]again sometime, OK?""",43,
AREAS041.DAT:7:289,AREAS041.DAT,7,289,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:290,AREAS041.DAT,7,290,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:291,AREAS041.DAT,7,291,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:292,AREAS041.DAT,7,292,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:293,AREAS041.DAT,7,293,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:294,AREAS041.DAT,7,294,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:295,AREAS041.DAT,7,295,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:296,AREAS041.DAT,7,296,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:297,AREAS041.DAT,7,297,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:298,AREAS041.DAT,7,298,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:299,AREAS041.DAT,7,299,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:300,AREAS041.DAT,7,300,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:301,AREAS041.DAT,7,301,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:302,AREAS041.DAT,7,302,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:303,AREAS041.DAT,7,303,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:304,AREAS041.DAT,7,304,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:305,AREAS041.DAT,7,305,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:306,AREAS041.DAT,7,306,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:307,AREAS041.DAT,7,307,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:308,AREAS041.DAT,7,308,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:309,AREAS041.DAT,7,309,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:310,AREAS041.DAT,7,310,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:311,AREAS041.DAT,7,311,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:312,AREAS041.DAT,7,312,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:313,AREAS041.DAT,7,313,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:314,AREAS041.DAT,7,314,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:315,AREAS041.DAT,7,315,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:316,AREAS041.DAT,7,316,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:317,AREAS041.DAT,7,317,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:318,AREAS041.DAT,7,318,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:319,AREAS041.DAT,7,319,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:320,AREAS041.DAT,7,320,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:321,AREAS041.DAT,7,321,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:322,AREAS041.DAT,7,322,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:323,AREAS041.DAT,7,323,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:324,AREAS041.DAT,7,324,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:325,AREAS041.DAT,7,325,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:326,AREAS041.DAT,7,326,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:327,AREAS041.DAT,7,327,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:328,AREAS041.DAT,7,328,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:329,AREAS041.DAT,7,329,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:330,AREAS041.DAT,7,330,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:331,AREAS041.DAT,7,331,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:332,AREAS041.DAT,7,332,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:333,AREAS041.DAT,7,333,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:334,AREAS041.DAT,7,334,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:335,AREAS041.DAT,7,335,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:336,AREAS041.DAT,7,336,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:337,AREAS041.DAT,7,337,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:338,AREAS041.DAT,7,338,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:339,AREAS041.DAT,7,339,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:340,AREAS041.DAT,7,340,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:341,AREAS041.DAT,7,341,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:342,AREAS041.DAT,7,342,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:343,AREAS041.DAT,7,343,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:344,AREAS041.DAT,7,344,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:345,AREAS041.DAT,7,345,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:346,AREAS041.DAT,7,346,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:347,AREAS041.DAT,7,347,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:348,AREAS041.DAT,7,348,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:349,AREAS041.DAT,7,349,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:350,AREAS041.DAT,7,350,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:351,AREAS041.DAT,7,351,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:352,AREAS041.DAT,7,352,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:353,AREAS041.DAT,7,353,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:354,AREAS041.DAT,7,354,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:355,AREAS041.DAT,7,355,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:356,AREAS041.DAT,7,356,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:357,AREAS041.DAT,7,357,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:358,AREAS041.DAT,7,358,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:359,AREAS041.DAT,7,359,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:360,AREAS041.DAT,7,360,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:361,AREAS041.DAT,7,361,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:362,AREAS041.DAT,7,362,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:363,AREAS041.DAT,7,363,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:364,AREAS041.DAT,7,364,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:365,AREAS041.DAT,7,365,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:366,AREAS041.DAT,7,366,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:367,AREAS041.DAT,7,367,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:368,AREAS041.DAT,7,368,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:369,AREAS041.DAT,7,369,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:370,AREAS041.DAT,7,370,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:371,AREAS041.DAT,7,371,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:372,AREAS041.DAT,7,372,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:373,AREAS041.DAT,7,373,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:374,AREAS041.DAT,7,374,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:375,AREAS041.DAT,7,375,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:376,AREAS041.DAT,7,376,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:377,AREAS041.DAT,7,377,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:378,AREAS041.DAT,7,378,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:379,AREAS041.DAT,7,379,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:380,AREAS041.DAT,7,380,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:381,AREAS041.DAT,7,381,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:382,AREAS041.DAT,7,382,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:383,AREAS041.DAT,7,383,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:384,AREAS041.DAT,7,384,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:385,AREAS041.DAT,7,385,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:386,AREAS041.DAT,7,386,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:387,AREAS041.DAT,7,387,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:388,AREAS041.DAT,7,388,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:389,AREAS041.DAT,7,389,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:390,AREAS041.DAT,7,390,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:391,AREAS041.DAT,7,391,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:392,AREAS041.DAT,7,392,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:393,AREAS041.DAT,7,393,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:394,AREAS041.DAT,7,394,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:395,AREAS041.DAT,7,395,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:396,AREAS041.DAT,7,396,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:397,AREAS041.DAT,7,397,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:398,AREAS041.DAT,7,398,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:399,AREAS041.DAT,7,399,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:400,AREAS041.DAT,7,400,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:401,AREAS041.DAT,7,401,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:402,AREAS041.DAT,7,402,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:403,AREAS041.DAT,7,403,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:404,AREAS041.DAT,7,404,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:405,AREAS041.DAT,7,405,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:406,AREAS041.DAT,7,406,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:407,AREAS041.DAT,7,407,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:408,AREAS041.DAT,7,408,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:409,AREAS041.DAT,7,409,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:410,AREAS041.DAT,7,410,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:411,AREAS041.DAT,7,411,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:412,AREAS041.DAT,7,412,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:413,AREAS041.DAT,7,413,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:414,AREAS041.DAT,7,414,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:415,AREAS041.DAT,7,415,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:416,AREAS041.DAT,7,416,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:417,AREAS041.DAT,7,417,"""You want to play Kecak[01]with us?""[12][82][0C][82]Yes[01]No",44,
AREAS041.DAT:7:418,AREAS041.DAT,7,418,"""Come back and play with[01]us again soon!""",41,
AREAS041.DAT:7:419,AREAS041.DAT,7,419,"""Want to learn the rules?""[12][82][0C][C2]Yes[01]No",37,
AREAS041.DAT:7:420,AREAS041.DAT,7,420,"""You have to press the[01]buttons to match the rhythm[01]of the Kecak drums.[02]If you hit it just right,[01]you get lots of points.[02]If you miss the beat,[01]you lose points.[02]When the song's done, your[01]points are added up and[01]displayed.[02]You get prizes depending on[01]how many points you get.[02]It takes [05][02]1500[06] points to get[01]the best prize.[02][0B]...No one's been able to[01]get that many points yet,[01]though.[02]Well, those are the rules.[01]do you want to hear them[01]again?""[12][82][0C][C2]Yes[01]No",452,
AREAS041.DAT:7:421,AREAS041.DAT,7,421,"""All right, then, let's[01]start!""",32,
AREAS041.DAT:7:422,AREAS041.DAT,7,422,"""What do you want to do?""[12][82][0C][93]Try for a prize[01]Practice[01]Quit Kecak",65,
AREAS041.DAT:7:423,AREAS041.DAT,7,423,"""Which lesson do you want[01]to try?""[12][82][0C][15]Stage 1[01]Stage 2[01]Stage 3[01]Stage 4[01]Stage 5",78,
AREAS041.DAT:7:424,AREAS041.DAT,7,424,"""Ready? Here we go!""",21,
AREAS041.DAT:7:425,AREAS041.DAT,7,425,"""OK, then--ready, set, go!""",28,
AREAS041.DAT:7:426,AREAS041.DAT,7,426,"""OK, then--ready, set, go!""",28,
AREAS041.DAT:7:427,AREAS041.DAT,7,427,"""Want to try again?""[12][82][0C][93]Try again[01]Practice[01]Quit Kecak",54,
AREAS041.DAT:7:428,AREAS041.DAT,7,428,"""We play rock-paper-[01]scissors with cards here![01]Want to play with me?[02]There's lots of neat[01]prizes!""",99,
AREAS041.DAT:7:429,AREAS041.DAT,7,429,"""We play rock-paper-[01]scissors with cards here![01]Want to play with me?[02]There's lots of neat[01]prizes!""",99,
AREAS041.DAT:7:430,AREAS041.DAT,7,430,"""We play rock-paper-[01]scissors with cards here![01]Want to play with me?[02]There's lots of neat[01]prizes!""",99,
AREAS041.DAT:7:431,AREAS041.DAT,7,431,"""We play rock-paper-[01]scissors with cards here![01]Want to play with me?[02]There's lots of neat[01]prizes!""",99,
AREAS041.DAT:7:432,AREAS041.DAT,7,432,"""We play rock-paper-[01]scissors with cards here![01]Want to play with me?[02]There's lots of neat[01]prizes!""",99,
AREAS041.DAT:7:433,AREAS041.DAT,7,433,"""What do you want to do?""[12][82][0C][94]Play[01]Learn rules[01]Look at prizes[01]Exit",66,
AREAS041.DAT:7:435,AREAS041.DAT,7,435,"""Come back soon!""",18,
AREAS041.DAT:7:437,AREAS041.DAT,7,437,"""You don't have enough[01]zenny! That means you[01]can't play--sorry!""",65,
AREAS041.DAT:7:438,AREAS041.DAT,7,438,"""Here we go! If you lose,[01]promise me you won't be a[01]poor sport, OK?""",69,
AREAS041.DAT:7:439,AREAS041.DAT,7,439,"""What? You want to quit?[02]If you quit, you lose all[01]your points! Are you sure[01]you want to quit?""[12][82][0C][82]Yes[01]No",106,
AREAS041.DAT:7:440,AREAS041.DAT,7,440,"""That was a good game![01]Want to play again?""[12][82][0C][93]Play again[01]Trade for prizes[01]Quit",80,
AREAS041.DAT:7:441,AREAS041.DAT,7,441,"""...You got me that time![02]Let's see...You've got [07]",51,
AREAS041.DAT:7:442,AREAS041.DAT,7,442,"""Ha ha! I win![02]Sorry--that means your[01]points get reset!""",57,
AREAS041.DAT:7:443,AREAS041.DAT,7,443,"""That's the spirit! All[01]right, let's play!""",44,
AREAS041.DAT:7:444,AREAS041.DAT,7,444,"""You want to trade your[01]points for this?""[12][82][0C][82]Yes[01]No",52,
AREAS041.DAT:7:445,AREAS041.DAT,7,445,"""Huh?[02]Looks like you can't carry[01]any more of that item.""",57,
AREAS041.DAT:7:446,AREAS041.DAT,7,446,"""Huh?[02]Looks like you can't carry[01]any more of that item.""",57,
AREAS041.DAT:7:448,AREAS041.DAT,7,448,"[0C]D""Which mode do you want[01]to play in?""[12][82][0C][02]Normal[01]Random",56,
AREAS041.DAT:7:449,AREAS041.DAT,7,449,"[0C]F""Are you sure you[01]want to use this[01]card?""[12][82][0C][82]Yes[01]No",54,
